playername,teamname,position,KDA,solokill,KP,dpm,earned gpm,golddiffat15,xpdiffat15,csdiffat15,steal,FB,DPG,vspm,games_played
Daglas,Team Vitality,jng,3.4285714285714284,,82.75862068965517,413.7857333333333,202.55499999999998,467.3333333333333,473.6666666666667,11.0,0.3333333333333333,33.333333333333336,126.82422266800401,1.2591,3.0
Kaiser,Team Vitality,sup,2.103448275862069,,80.26315789473684,125.5465,89.44189999999999,-134.55555555555554,40.666666666666664,1.0,,55.55555555555556,56.61368859176885,2.9346777777777775,9.0
Perkz,Team Vitality,mid,2.375,0.1111111111111111,75.0,583.1615666666667,249.60096666666666,-375.8888888888889,-408.44444444444446,-2.2222222222222223,,11.11111111111111,153.5008076644572,0.9465777777777777,9.0
Photon,Team Vitality,top,1.9583333333333333,0.1111111111111111,61.8421052631579,465.96235555555563,261.5753,254.33333333333334,18.555555555555557,4.333333333333333,,11.11111111111111,118.52165682606932,1.1252888888888888,9.0
Upset,Team Vitality,bot,3.4375,,72.36842105263158,505.6575444444445,280.1820666666667,-161.11111111111111,-72.22222222222223,-2.7777777777777777,,33.333333333333336,123.93558881496845,1.1963777777777778,9.0
Average,,top,2.676630434782609,0.3805970149253731,58.00942285041225,467.5862611940299,248.4179671641791,0.0,0.0,0.0,0.0,22.388059701492537,123.35049804285443,1.0585828358208955,134.0
Average,,jng,3.601156069364162,0.0,73.38044758539458,338.47618358208956,206.56638283582092,0.0,0.0,0.0,0.1044776119402985,35.07462686567164,100.4293560144462,1.4765544776119401,134.0
Average,,mid,3.558282208588957,0.19402985074626866,68.31566548881037,592.1676820895523,279.9059776119403,0.0,0.0,0.0,0.0,19.402985074626866,145.4200563204005,1.0428231343283583,134.0
Average,,bot,4.183453237410072,0.0,68.49234393404005,621.6223492537314,318.5386843283582,0.0,0.0,0.0,0.0,16.417910447761194,140.5836275688661,1.2736514925373135,134.0
Average,,sup,3.4490861618798956,0.0,77.79740871613663,130.93949925373133,102.21156791044776,0.0,0.0,0.0,0.0,25.37313432835821,56.10797388762065,2.986147014925373,134.0
