playername,teamname,position,KDA,solokill,KP,dpm,earned gpm,golddiffat15,xpdiffat15,csdiffat15,steal,FB,DPG,vspm,games_played
Adam,Team BDS,top,2.857142857142857,0.46153846153846156,56.33802816901409,468.1577461538461,250.02975384615385,-69.3076923076923,-198.53846153846155,-2.923076923076923,,7.6923076923076925,125.89788356017958,1.1549692307692307,13.0
Crownie,Team BDS,bot,6.583333333333333,,74.17840375586854,669.6087769230769,351.9520923076923,593.5384615384615,207.46153846153845,12.0,,30.76923076923077,139.85662264563544,1.5191692307692306,13.0
Labrov,Team BDS,sup,5.566666666666666,,78.40375586854461,162.26080769230768,116.85606923076922,148.84615384615384,206.84615384615384,2.8461538461538463,,38.46153846153846,65.86634098500198,3.006484615384615,13.0
nuc,Team BDS,mid,5.296296296296297,0.15384615384615385,67.13615023474179,630.8892230769231,276.19877692307693,22.923076923076923,-82.3076923076923,-0.3076923076923077,,23.076923076923077,157.78412959201472,1.0970076923076924,13.0
Sheo,Team BDS,jng,8.833333333333334,,74.64788732394366,303.12767692307693,213.2907,155.3846153846154,248.3846153846154,5.230769230769231,0.0,53.84615384615385,90.37169697010046,1.9148461538461539,13.0
Evi,Team Heretics,top,2.5135135135135136,0.2,54.06976744186046,476.05527,240.45542999999998,-142.3,89.3,0.3,,40.0,130.6219320181532,1.01992,10.0
Jackspektra,Team Heretics,bot,4.444444444444445,,69.76744186046511,654.04261,322.82782000000003,-629.3,-228.5,-13.8,,40.0,149.42726982996194,1.23628,10.0
Jankos,Team Heretics,jng,3.6944444444444446,,77.32558139534883,379.72575,222.8562,533.3,298.3,4.7,0.2,70.0,109.93246249039511,1.60869,10.0
Mersa,Team Heretics,sup,3.0,,73.25581395348837,134.00335,91.28067999999999,-224.7,-415.8,-3.0,,40.0,61.486087202281546,3.0411200000000003,10.0
Ruby,Team Heretics,mid,3.4242424242424243,0.3,65.69767441860465,735.25632,250.85933,140.3,0.7,0.9,,30.0,199.05721180508715,1.23717,10.0
Bo,Team Vitality,jng,5.0,,69.67213114754098,461.54813846153843,246.50592307692307,551.0769230769231,313.3076923076923,2.8461538461538463,0.15384615384615385,61.53846153846154,118.36493695112185,1.5984923076923077,13.0
Kaiser,Team Vitality,sup,8.85,,72.54098360655738,183.59220769230768,133.2357153846154,191.3846153846154,183.15384615384616,5.230769230769231,,23.076923076923077,68.92380824079598,2.837976923076923,13.0
Perkz,Team Vitality,mid,7.142857142857143,0.15384615384615385,61.47540983606557,624.7582230769231,282.9110615384615,55.38461538461539,-70.0,-0.6923076923076923,,23.076923076923077,148.67927070510348,1.059123076923077,13.0
Photon,Team Vitality,top,4.21875,0.7692307692307693,55.32786885245902,562.3088461538462,301.9805,427.61538461538464,314.84615384615387,8.153846153846153,,30.76923076923077,128.99719638749553,1.174353846153846,13.0
Upset,Team Vitality,bot,11.923076923076923,,63.52459016393443,641.6515538461538,353.1881923076923,727.9230769230769,93.53846153846153,3.0,,23.076923076923077,135.35312457638605,1.6150153846153847,13.0
Average,,top,2.6247139588100685,0.36428571428571427,55.84225900681597,508.16015428571427,256.5358042857143,0.0,0.0,0.0,0.0,17.857142857142858,132.35391273903946,1.1225571428571428,140.0
Average,,jng,3.5153664302600474,0.0,72.39532619279454,347.0681557142857,204.96291142857146,0.0,0.0,0.0,0.10714285714285714,39.285714285714285,103.49272046364548,1.5769621428571428,140.0
Average,,mid,3.218978102189781,0.2,64.41090555014605,588.0528985714285,270.03431642857146,0.0,0.0,0.0,0.0,20.714285714285715,149.1370825152036,1.0630849999999998,140.0
Average,,bot,4.358974358974359,0.0,66.21226874391431,631.7262085714285,324.16981642857144,0.0,0.0,0.0,0.0,22.857142857142858,142.51558118907607,1.3144657142857141,140.0
Average,,sup,3.079497907949791,0.0,71.66504381694256,180.27968071428572,110.50532714285714,0.0,0.0,0.0,0.0,26.428571428571427,74.29485315498691,2.9241928571428577,140.0
